flightNumber,airline,origin,destination,dayOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
524,TestIndigo,Agartala,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:40,15:30,30-11-2018,30-03-2019
316,TestIndigo,Agartala,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:15,17:05,28-10-2018,30-03-2019
465,TestIndigo,Agartala,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15,10:00,31-03-2019,26-10-2019
524,TestIndigo,Agartala,Guwahati,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:35,15:20,31-03-2019,26-10-2019
316,TestIndigo,Agartala,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:15,17:00,31-03-2019,26-10-2019
899,TestIndigo,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:10,01:25,02-01-2019,30-03-2019
3955,TestIndigo,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:20,06:40,28-10-2018,30-11-2018
3955,TestIndigo,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:20,06:40,16-02-2019,30-03-2019
207,TestIndigo,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:40,11:50,28-10-2018,30-03-2019
833,TestIndigo,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:30,12:40,28-10-2018,30-03-2019
557,TestIndigo,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:10,13:55,28-10-2018,30-03-2019
244,TestIndigo,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:00,16:10,28-10-2018,30-03-2019
292,TestIndigo,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10,17:25,28-10-2018,30-03-2019
573,TestIndigo,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",20:10,21:25,28-10-2018,29-03-2019
7236,TestIndigo,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:15,20:35,10-11-2018,31-12-2018
791,TestIndigo,Hyderabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:40,10:00,28-10-2018,30-03-2019
311,TestIndigo,Hyderabad,Chennai,Friday,14:05,15:20,03-11-2018,30-03-2019
3174,TestIndigo,Hyderabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:40,19:50,28-10-2018,30-03-2019
865,TestIndigo,Hyderabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:25,23:40,28-10-2018,30-03-2019
513,TestIndigo,Thiruvananthapuram,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:05,08:40,28-10-2018,30-03-2019
315,TestIndigo,Thiruvananthapuram,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:40,12:15,28-10-2018,30-03-2019
343,TestIndigo,Thiruvananthapuram,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:35,21:55,28-10-2018,30-03-2019
2128,TestIndigo,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",02:05,04:55,28-10-2018,30-03-2019
2403,TestIndigo,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",03:55,06:35,28-10-2018,30-03-2019
2859,TestIndigo,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,11:20,28-10-2018,30-03-2019
2443,TestIndigo,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:55,12:45,28-10-2018,30-03-2019
2315,TestIndigo,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:20,19:15,28-10-2018,30-03-2019
2694,TestIndigo,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:05,20:55,28-10-2018,30-03-2019
756,TestIndigo,Bhubaneswar,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:45,16:40,28-10-2018,30-03-2019
7131,TestIndigo,Calicut,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:25,13:00,28-10-2018,30-03-2019
7229,TestIndigo,Calicut,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:30,19:20,25-11-2018,30-03-2019
7215,TestIndigo,Madurai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:55,09:30,28-10-2018,30-03-2019
7217,TestIndigo,Madurai,Chennai,Monday,11:40,13:05,30-10-2018,26-03-2019
7194,TestIndigo,Madurai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:50,13:20,28-10-2018,30-03-2019
7198,TestIndigo,Madurai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:10,20:30,28-10-2018,30-03-2019
269,TestIndigo,Kochi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:20,09:35,28-10-2018,30-03-2019
141,TestIndigo,Kochi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:50,12:05,28-10-2018,30-03-2019
301,TestIndigo,Kochi,Chennai,Saturday,12:00,13:15,02-12-2018,24-03-2019
305,TestIndigo,Kochi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:05,13:10,28-10-2018,30-03-2019
571,TestIndigo,Kochi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",13:15,14:30,28-10-2018,29-03-2019
571,TestIndigo,Kochi,Chennai,Friday,13:55,15:10,03-11-2018,30-03-2019
612,TestIndigo,Kochi,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:55,18:10,28-10-2018,30-03-2019
229,TestIndigo,Mumbai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:10,08:10,28-10-2018,30-03-2019
3834,TestIndigo,Mumbai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:40,11:40,28-10-2018,30-03-2019
768,TestIndigo,Mumbai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:40,16:40,28-10-2018,30-03-2019
675,TestIndigo,Mumbai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:25,21:30,28-10-2018,30-03-2019
512,TestIndigo,Visakhapatnam,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:55,16:20,28-10-2018,30-03-2019
437,TestIndigo,Amritsar,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:15,22:15,30-04-2019,26-10-2019
7124,TestIndigo,Rajahmundry,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10,17:45,28-10-2018,30-03-2019
624,TestIndigo,Port Blair,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:10,13:25,28-10-2018,30-03-2019
238,TestIndigo,Ahmedabad,Chennai,Monday,09:45,12:20,30-10-2018,26-03-2019
238,TestIndigo,Ahmedabad,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday",09:45,12:20,29-10-2018,30-03-2019
238,TestIndigo,Ahmedabad,Chennai,Monday,09:55,12:20,02-04-2019,22-10-2019
569,TestIndigo,Jaipur,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05,16:45,28-10-2018,30-03-2019
437,TestIndigo,Jaipur,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:55,21:35,28-10-2018,30-11-2018
541,TestIndigo,Bengaluru,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15,10:15,28-10-2018,30-03-2019
258,TestIndigo,Bengaluru,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Saturday",13:35,14:35,28-10-2018,29-03-2019
258,TestIndigo,Bengaluru,Chennai,Friday,14:00,15:00,03-11-2018,30-03-2019
237,TestIndigo,Bengaluru,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:35,15:35,28-10-2018,30-03-2019
7221,TestIndigo,Bengaluru,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:10,18:10,28-10-2018,30-03-2019
541,TestIndigo,Bengaluru,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10,10:15,31-03-2019,26-10-2019
6212,TestIndigo,Bengaluru,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:10,12:15,31-03-2019,26-10-2019
389,TestIndigo,Bengaluru,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:25,13:25,31-03-2019,26-10-2019
7207,TestIndigo,Vijayawada,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:45,16:10,28-10-2018,30-03-2019
7184,TestIndigo,Tuticorin,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:00,09:40,28-10-2018,30-03-2019
7186,TestIndigo,Tuticorin,Chennai,Friday,12:25,14:00,03-11-2018,30-03-2019
7186,TestIndigo,Tuticorin,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",12:35,14:15,28-10-2018,29-03-2019
7188,TestIndigo,Tuticorin,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:50,18:45,28-10-2018,30-03-2019
793,TestIndigo,Chandigarh,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:40,16:25,28-10-2018,30-03-2019
6406,TestIndigo,Pune,Chennai,Saturday,00:40,02:25,28-10-2018,28-10-2018
6406,TestIndigo,Pune,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:40,02:25,29-10-2018,30-03-2019
302,TestIndigo,Pune,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",13:45,15:30,28-10-2018,29-03-2019
514,TestIndigo,Udaipur,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:25,14:55,28-10-2018,30-03-2019
5992,TestIndigo,Hubli,Chennai,Saturday,09:45,11:00,28-10-2018,24-03-2019
5992,TestIndigo,Hubli,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",14:00,15:20,29-10-2018,30-03-2019
475,TestIndigo,Surat,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:05,20:15,28-10-2018,30-03-2019
557,TestIndigo,Coimbatore,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:15,06:10,29-10-2018,30-03-2019
892,TestIndigo,Coimbatore,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:05,11:05,28-10-2018,30-03-2019
237,TestIndigo,Coimbatore,Chennai,Monday,14:30,15:35,30-10-2018,26-03-2019
882,TestIndigo,Coimbatore,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:40,17:55,28-10-2018,30-03-2019
3752,TestIndigo,Coimbatore,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:20,18:25,28-10-2018,30-03-2019
6385,TestIndigo,Coimbatore,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:20,21:25,28-10-2018,30-03-2019
6385,TestIndigo,Coimbatore,Chennai,Monday,20:30,21:35,30-10-2018,26-03-2019
7144,TestIndigo,Tiruchirappalli,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:20,08:50,28-10-2018,30-03-2019
7146,TestIndigo,Tiruchirappalli,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:00,13:30,28-10-2018,30-03-2019
7148,TestIndigo,Tiruchirappalli,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:45,18:05,28-10-2018,30-03-2019
137,TestIndigo,Goa,Chennai,Friday,06:50,08:30,03-11-2018,30-03-2019
137,TestIndigo,Goa,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",06:50,08:30,28-10-2018,29-03-2019
563,TestIndigo,Kolkata,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:15,10:40,28-10-2018,30-03-2019
275,TestIndigo,Kolkata,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:50,16:20,28-10-2018,30-03-2019
3326,TestIndigo,Kolkata,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:30,19:00,28-10-2018,30-03-2019
192,TestIndigo,Kolkata,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:35,20:05,28-10-2018,30-03-2019
534,TestIndigo,Kolkata,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:20,20:45,28-10-2018,30-03-2019
7101,TestIndigo,Mangalore,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:35,11:25,28-10-2018,30-03-2019
7139,TestIndigo,Mangalore,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:55,15:40,28-10-2018,30-03-2019
7995,TestIndigo,Kochi,Hubli,Monday,13:50,17:25,28-10-2018,30-03-2019
7995,TestIndigo,Kochi,Hubli,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:55,17:25,28-10-2018,30-03-2019
5993,TestIndigo,Ahmedabad,Hubli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",11:50,13:30,29-10-2018,30-03-2019
5993,TestIndigo,Ahmedabad,Hubli,Saturday,15:55,17:45,28-10-2018,24-03-2019
5993,TestIndigo,Ahmedabad,Hubli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",11:50,13:30,01-04-2019,26-10-2019
5993,TestIndigo,Ahmedabad,Hubli,Saturday,16:00,17:45,31-03-2019,20-10-2019
661,TestIndigo,Bengaluru,Hubli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:10,09:15,29-10-2018,30-03-2019
5991,TestIndigo,Chennai,Hubli,Saturday,11:35,13:00,28-10-2018,24-03-2019
5991,TestIndigo,Chennai,Hubli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",15:50,17:15,29-10-2018,30-03-2019
7998,TestIndigo,Goa,Hubli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,19:50,28-10-2018,30-03-2019
7259,TestIndigo,Agartala,Aizwal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:00,12:50,30-04-2019,26-10-2019
5989,TestIndigo,Kolkata,Jorhat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:45,12:00,28-10-2018,30-03-2019
752,TestIndigo,Hyderabad,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:15,14:50,28-10-2018,30-03-2019
264,TestIndigo,Mumbai,Surat,Saturday,15:20,16:50,28-10-2018,24-03-2019
264,TestIndigo,Mumbai,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",15:20,16:50,29-10-2018,30-03-2019
913,TestIndigo,Jaipur,Surat,"Sunday,Tuesday,Thursday",13:35,15:20,29-10-2018,29-03-2019
2065,TestIndigo,Bengaluru,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:20,13:10,28-10-2018,30-03-2019
2065,TestIndigo,Bengaluru,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:20,13:10,31-03-2019,26-10-2019
319,TestIndigo,Chennai,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:20,17:35,28-10-2018,30-03-2019
127,TestIndigo,Goa,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:10,21:00,28-10-2018,30-03-2019
722,TestIndigo,Kolkata,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:50,20:45,28-10-2018,30-03-2019
776,TestIndigo,Hyderabad,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:05,22:25,28-10-2018,30-03-2019
486,TestIndigo,Hyderabad,Coimbatore,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:05,23:30,28-10-2018,30-03-2019
3752,TestIndigo,Delhi,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:20,16:15,28-10-2018,30-03-2019
375,TestIndigo,Mumbai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:00,13:50,28-10-2018,30-03-2019
6313,TestIndigo,Mumbai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:25,23:15,28-10-2018,30-03-2019
354,TestIndigo,Bengaluru,Coimbatore,Monday,08:05,09:10,30-10-2018,26-03-2019
317,TestIndigo,Bengaluru,Coimbatore,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:10,14:00,28-10-2018,30-03-2019
317,TestIndigo,Bengaluru,Coimbatore,Monday,16:30,17:35,30-10-2018,26-03-2019
354,TestIndigo,Bengaluru,Coimbatore,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:35,20:25,28-10-2018,30-03-2019
317,TestIndigo,Bengaluru,Coimbatore,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:10,13:55,31-03-2019,26-10-2019
985,TestIndigo,Chennai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:45,10:50,28-10-2018,30-03-2019
238,TestIndigo,Chennai,Coimbatore,Monday,12:55,14:00,30-10-2018,26-03-2019
881,TestIndigo,Chennai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:20,15:40,28-10-2018,30-03-2019
275,TestIndigo,Chennai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:25,18:30,28-10-2018,30-03-2019
381,TestIndigo,Chennai,Coimbatore,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:45,19:50,28-10-2018,30-03-2019
381,TestIndigo,Chennai,Coimbatore,Monday,18:45,19:50,30-10-2018,26-03-2019
975,TestIndigo,Bengaluru,Kannur,"Sunday,Tuesday,Thursday,Friday,Saturday",07:30,07:55,10-04-2019,26-10-2019
249,TestIndigo,Delhi,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:10,15:40,01-12-2018,15-02-2019
249,TestIndigo,Delhi,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:10,15:40,28-10-2018,30-11-2018
249,TestIndigo,Delhi,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:10,15:40,16-02-2019,30-03-2019
576,TestIndigo,Lucknow,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00,08:45,16-02-2019,30-03-2019
559,TestIndigo,Mumbai,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:45,13:30,28-10-2018,30-03-2019
653,TestIndigo,Srinagar,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:05,13:05,28-10-2018,30-03-2019
7245,TestIndigo,Ahmedabad,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:25,20:50,25-11-2018,30-03-2019
3645,TestIndigo,Delhi,Dibrugarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:45,13:15,28-10-2018,30-03-2019
455,TestIndigo,Kolkata,Dibrugarh,Saturday,12:30,14:05,28-10-2018,25-11-2018
455,TestIndigo,Kolkata,Dibrugarh,Saturday,12:30,14:05,17-02-2019,24-03-2019
455,TestIndigo,Kolkata,Dibrugarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",12:30,14:05,29-10-2018,30-11-2018
455,TestIndigo,Kolkata,Dibrugarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",12:30,14:05,16-02-2019,30-03-2019
455,TestIndigo,Kolkata,Dibrugarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:30,14:05,01-12-2018,15-02-2019
6114,TestIndigo,Imphal,Agartala,"Monday,Tuesday,Thursday,Saturday",13:25,14:15,28-10-2018,29-03-2019
524,TestIndigo,Bengaluru,Agartala,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:55,14:00,31-03-2019,26-10-2019
462,TestIndigo,Guwahati,Agartala,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50,08:45,28-10-2018,30-11-2018
462,TestIndigo,Guwahati,Agartala,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50,08:45,01-12-2018,15-02-2019
462,TestIndigo,Guwahati,Agartala,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50,08:45,16-02-2019,30-03-2019
457,TestIndigo,Guwahati,Agartala,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:25,11:20,28-10-2018,30-03-2019
525,TestIndigo,Guwahati,Agartala,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:00,16:50,30-11-2018,30-03-2019
7258,TestIndigo,Aizwal,Agartala,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:50,11:40,30-04-2019,26-10-2019
861,TestIndigo,Kolkata,Agartala,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:45,09:45,28-10-2018,30-03-2019
358,TestIndigo,Kolkata,Agartala,"Sunday,Wednesday,Friday",11:30,12:35,29-10-2018,30-03-2019
321,TestIndigo,Kolkata,Agartala,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:10,14:25,28-10-2018,30-03-2019
892,TestIndigo,Kolkata,Agartala,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30,15:35,28-10-2018,30-03-2019
276,TestIndigo,Kolkata,Agartala,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:45,17:40,28-10-2018,30-03-2019
374,TestIndigo,Kolkata,Agartala,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:55,18:50,28-10-2018,30-03-2019
7163,TestIndigo,Kochi,Tiruchirappalli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:25,07:40,28-10-2018,30-03-2019
7172,TestIndigo,Kochi,Tiruchirappalli,Monday,08:05,09:15,27-11-2018,26-03-2019
7172,TestIndigo,Kochi,Tiruchirappalli,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:35,10:45,22-11-2018,30-03-2019
7272,TestIndigo,Kochi,Tiruchirappalli,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:25,21:40,30-11-2018,30-03-2019
7162,TestIndigo,Bengaluru,Tiruchirappalli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:30,11:50,28-10-2018,30-03-2019
7162,TestIndigo,Bengaluru,Tiruchirappalli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:30,11:50,31-03-2019,26-10-2019
7145,TestIndigo,Chennai,Tiruchirappalli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25,11:00,28-10-2018,30-03-2019
7147,TestIndigo,Chennai,Tiruchirappalli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:45,16:05,28-10-2018,30-03-2019
7149,TestIndigo,Chennai,Tiruchirappalli,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:35,19:50,28-10-2018,30-03-2019
6743,TestIndigo,Hyderabad,Goa,Friday,05:35,07:05,03-11-2018,30-03-2019
309,TestIndigo,Hyderabad,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:55,21:10,28-10-2018,30-03-2019
6913,TestIndigo,Hyderabad,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:10,22:35,28-10-2018,30-03-2019
329,TestIndigo,Delhi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:55,13:40,28-10-2018,30-03-2019
161,TestIndigo,Delhi,Goa,Saturday,12:15,14:55,28-10-2018,24-03-2019
614,TestIndigo,Delhi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:40,17:15,28-10-2018,30-03-2019
399,TestIndigo,Delhi,Goa,Saturday,15:40,18:20,28-10-2018,24-03-2019
399,TestIndigo,Delhi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",15:40,18:20,29-10-2018,30-03-2019
792,TestIndigo,Delhi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50,21:30,28-10-2018,30-03-2019
505,TestIndigo,Delhi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",21:40,00:20,28-10-2018,29-03-2019
505,TestIndigo,Delhi,Goa,Friday,21:40,00:20,03-11-2018,30-03-2019
588,TestIndigo,Lucknow,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10,19:15,28-10-2018,30-11-2018
588,TestIndigo,Lucknow,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10,19:15,16-02-2019,30-03-2019
977,TestIndigo,Kochi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:40,23:00,28-10-2018,30-03-2019
179,TestIndigo,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:15,12:40,28-10-2018,30-03-2019
831,TestIndigo,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:50,14:05,28-10-2018,30-03-2019
419,TestIndigo,Mumbai,Goa,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:15,16:35,28-10-2018,30-03-2019
981,TestIndigo,Mumbai,Goa,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:45,17:10,28-10-2018,30-03-2019
981,TestIndigo,Mumbai,Goa,Monday,15:45,17:10,30-10-2018,26-03-2019
161,TestIndigo,Ahmedabad,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",13:05,14:55,29-10-2018,30-03-2019
947,TestIndigo,Ahmedabad,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:50,00:40,28-10-2018,30-03-2019
161,TestIndigo,Ahmedabad,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",13:10,14:55,01-04-2019,26-10-2019
